meal_id,meal_name,meal_type,tagline,prep_time,ingredients,method,nutrition,why_this_meal,tags
B-0020,Green Gut Smoothie Bowl,Breakfast,Antioxidant-Rich Green Fuel,10 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Banana"",""quantity"":""1 small (frozen, for thickness)""},{""item"":""Avocado"",""quantity"":""1/4 of a medium (adds creaminess, healthy fats)""},{""item"":""Spinach"",""quantity"":""1 cup (fresh or frozen)""},{""item"":""Kale"",""quantity"":""1/2 cup (stems removed; or use more spinach)""},{""item"":""Protein powder (unflavored or vanilla)"",""quantity"":""1 scoop (~20 g protein)""},{""item"":""Kefir or yogurt"",""quantity"":""1/4 cup (plain, for probiotics and tang)""},{""item"":""Pineapple"",""quantity"":""1/2 cup chunks (frozen if possible, for sweetness and bromelain)""},{""item"":""Ginger"",""quantity"":""1/2 inch piece, grated (or 1/4 tsp ground ginger)""}]}","[""step 1: Blend all base ingredients (banana, avocado, greens, protein powder, kefir, pineapple, and ginger) until smooth and thick."",""step 2: Pour or spoon the smoothie into a bowl."",""step 3: Top with pumpkin seeds, kiwi, and coconut flakes (optional) for texture and nutrients.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 400 Calories, 25g Protein, 9g Fiber. Powerhouse formulated to combat poor sleep and strain with high protein and magnesium."",""details"":{""Calories"":""400 kcal"",""Protein"":""25 g"",""Carbs"":""45 g"",""Fiber"":""9 g"",""Fat"":""14 g"",""Saturated_Fat"":""3 g"",""Sugars"":""18 g"",""Sodium"":""150 mg""}}",Leafy greens provide **magnesium** to support muscle function and promote relaxation for **better sleep quality**. Delivers **~25g of protein** for muscle repair. **Kefir adds probiotics** to modulate inflammation and enhance muscle recovery. **Ginger and pineapple (bromelain)** further reduce inflammation and aid digestion.,"[""Recovery"",""Better Performance"",""Energy""]"
B-0021,Savory Miso Oatmeal with Egg,Breakfast,Umami Breakfast for Gut Health,10 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Rolled oats"",""quantity"":""1/2 cup (dry)""},{""item"":""Water or broth"",""quantity"":""1 cup (for cooking oats; using low-sodium broth adds flavor)""},{""item"":""White or yellow miso paste"",""quantity"":""2 tsp (fermented soybean paste)""},{""item"":""Egg"",""quantity"":""1 large""},{""item"":""Scallions"",""quantity"":""2 tbsp, green parts sliced (for garnish)""},{""item"":""Baby spinach"",""quantity"":""1 cup (to stir in)""},{""item"":""Sesame oil"",""quantity"":""1/2 tsp (optional, for flavor)""},{""item"":""Salt and pepper"",""quantity"":""to taste (go easy on salt since miso is salty)""}]}","[""step 1: Cook oats in water or broth for 5 minutes until creamy."",""step 2: Turn off heat; stir in miso paste (probiotics) and spinach to wilt."",""step 3: Quickly fry or poach an egg with a runny yolk."",""step 4: Top oatmeal with egg, sesame oil, scallions, and pepper.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 300 Calories, 15g Protein, 6g Fiber. Excellent for gut health and high-quality protein."",""details"":{""Calories"":""300 kcal"",""Protein"":""15 g"",""Carbs"":""40 g"",""Fiber"":""6 g"",""Fat"":""9 g"",""Saturated_Fat"":""2 g"",""Sugars"":""3 g"",""Sodium"":""450 mg""}}","Miso paste infuses the oats with **probiotics** that support your gut microbiota and reduce inflammation. Oats are rich in **beta-glucan fiber** for stable blood sugar and sustained energy. **Egg adds complete protein** and choline for brain function. Spinach boosts **magnesium**, contributing to muscle relaxation and recovery.","[""Recovery"",""Energy"",""Better Performance""]"
B-0022,Cottage Cheese & Spinach Scramble,Breakfast,Creamy High-Protein Scramble,10 minutes,"{""serving_size"":""1 serving (without toast)"",""list"":[{""item"":""Eggs"",""quantity"":""2 large""},{""item"":""Cottage cheese"",""quantity"":""1/4 cup (low-fat or full-fat, as preferred)""},{""item"":""Fresh spinach"",""quantity"":""1 cup (chopped)""},{""item"":""Cherry tomatoes"",""quantity"":""4, halved""},{""item"":""Olive oil or butter"",""quantity"":""1 tsp (for the pan)""},{""item"":""Dried oregano"",""quantity"":""1/4 tsp (optional, for flavor)""},{""item"":""Salt and black pepper"",""quantity"":""to taste""},{""item"":""To serve (optional)"",""quantity"":""1 slice whole-grain toast on the side""}]}","[""step 1: Whisk eggs; stir in cottage cheese, salt, pepper, and oregano (opt)."",""step 2: Sauté spinach/tomatoes in oil. Pour in egg mixture."",""step 3: Scramble gently until just set; remove from heat to keep moist."",""step 4: Serve immediately, optionally with whole-grain toast.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 250 Calories, 20g Protein, 2g Fiber. A protein bomb, ideal for jump-starting muscle recovery and avoiding mid-morning crashes."",""details"":{""Calories"":""250 kcal"",""Protein"":""20 g"",""Carbs"":""6 g"",""Fiber"":""2 g"",""Fat"":""15 g"",""Saturated_Fat"":""5 g"",""Sugars"":""4 g"",""Sodium"":""450 mg""}}","Provides **~20g protein** (eggs + **casein** from cottage cheese) for muscle repair. Cottage cheese adds **probiotics** for gut health and creamy texture. **Spinach's magnesium** aids muscle relaxation and is linked to better sleep quality. High protein/fat keeps you satiated, regulating stress hormones.","[""Recovery"",""Better Performance"",""Energy""]"
B-0023,Sweet Potato Black Bean Hash,Breakfast,Fiber-Packed Breakfast Hash,15 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Sweet potato"",""quantity"":""1 small (about 5 oz), peeled and diced into 1/2-inch cubes""},{""item"":""Black beans"",""quantity"":""1/3 cup (cooked or canned, drained and rinsed)""},{""item"":""Egg"",""quantity"":""1 large (fried or poached, to top the hash)""},{""item"":""Red bell pepper"",""quantity"":""1/4 cup, diced""},{""item"":""Yellow onion"",""quantity"":""2 tbsp, finely chopped""},{""item"":""Garlic"",""quantity"":""1 clove, minced""},{""item"":""Olive oil"",""quantity"":""1 tbsp (for sautéing)""},{""item"":""Ground cumin"",""quantity"":""1/4 tsp (for warm flavor and digestion)""}]}","[""step 1: Sauté potato, onion, and pepper in oil for ~8–10 mins until softened."",""step 2: Add garlic/spices; stir in black beans and cook 2–3 minutes until potatoes are tender."",""step 3: Fry or poach an egg separately."",""step 4: Top hash with egg, cilantro, and optional Greek yogurt (probiotics).""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 380 Calories, 17g Protein, 10g Fiber. Superb balance of complex carbs and fiber for steady energy and satiety."",""details"":{""Calories"":""380 kcal"",""Protein"":""17 g"",""Carbs"":""45 g"",""Fiber"":""10 g"",""Fat"":""15 g"",""Saturated_Fat"":""3 g"",""Sugars"":""12 g"",""Sodium"":""250 mg""}}",Provides **~10g fiber** to feed gut microbes and stabilize blood sugar. Black beans are rich in **magnesium and potassium** (electrolytes depleted by strain). Egg ensures all **essential amino acids** for muscle repair. Optional Greek yogurt adds **probiotics**.,"[""Energy"",""Recovery"",""Better Performance""]"
B-0024,Chickpea Shakshuka (Egg & Chickpea Stew),Breakfast,Spiced Morning One-Pan Meal,20 minutes,"{""serving_size"":""1 serving (without bread)"",""list"":[{""item"":""Eggs"",""quantity"":""2 large""},{""item"":""Chickpeas"",""quantity"":""1/2 cup (cooked or canned, drained)""},{""item"":""Crushed tomatoes"",""quantity"":""1 cup (from can, or use fresh tomatoes chopped)""},{""item"":""Red bell pepper"",""quantity"":""1/2 small pepper, sliced thin""},{""item"":""Yellow onion"",""quantity"":""1/4, diced""},{""item"":""Garlic"",""quantity"":""2 cloves, minced""},{""item"":""Olive oil"",""quantity"":""1 tbsp""},{""item"":""Ground cumin"",""quantity"":""1/2 tsp""}]}","[""step 1: Sauté onion and pepper. Add garlic/spices; stir 30 seconds."",""step 2: Add crushed tomatoes/chickpeas; simmer 5 minutes."",""step 3: Make 2 wells, crack eggs in, cover, and cook 5–6 minutes."",""step 4: Garnish with parsley/cilantro and enjoy hot.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 350 Calories, 18g Protein, 10g Fiber. High protein/fiber content with lycopene antioxidants for recovery."",""details"":{""Calories"":""350 kcal"",""Protein"":""18 g"",""Carbs"":""38 g"",""Fiber"":""10 g"",""Fat"":""14 g"",""Saturated_Fat"":""3 g"",""Sugars"":""10 g"",""Sodium"":""350 mg""}}","Provides **~18g protein** (eggs + chickpeas) for muscle recovery. Tomato sauce is rich in **lycopene, an antioxidant that combats inflammation**. Spices/chickpeas provide **vitamin B6**, involved in melatonin production for better sleep cycles. **Fiber (~10g)** aids digestion and feeds gut bacteria.","[""Recovery"",""Energy"",""Better Performance""]"
B-0025,Mango Ginger Protein Lassi,Breakfast,Tropical Probiotic Smoothie,5 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Mango"",""quantity"":""1/2 cup ripe mango chunks (fresh or frozen)""},{""item"":""Greek yogurt or kefir"",""quantity"":""1/2 cup (plain)""},{""item"":""Protein powder (unflavored or vanilla)"",""quantity"":""1 scoop (~20 g protein)""},{""item"":""Almonds"",""quantity"":""6 whole (or 2 tbsp slivered almonds)""},{""item"":""Fresh ginger"",""quantity"":""1/2 inch piece, peeled""},{""item"":""Ground turmeric"",""quantity"":""1/4 tsp (optional, boosts anti-inflammatory power)""},{""item"":""Water"",""quantity"":""1/4 cup (or as needed to adjust consistency)""},{""item"":""Ice"",""quantity"":""a few cubes (especially if using fresh mango)""}]}","[""step 1: Blend mango, yogurt, protein powder, almonds, ginger, turmeric (opt), water, and ice until smooth."",""step 2: Taste and blend in honey if needed."",""step 3: Pour and drink cold.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 300 Calories, 25g Protein, 3g Fiber. High in protein, probiotics, and anti-inflammatory compounds."",""details"":{""Calories"":""300 kcal"",""Protein"":""25 g"",""Carbs"":""30 g"",""Fiber"":""3 g"",""Fat"":""8 g"",""Saturated_Fat"":""2.5 g"",""Sugars"":""18 g"",""Sodium"":""100 mg""}}","Supercharged with **~25g protein** to help repair muscles. **Ginger and turmeric are a powerful anti-inflammatory duo** that reduce muscle soreness. Greek yogurt/Kefir supplies **probiotics** for gut health. Mango provides **Vitamin C** for immune support, and almonds supply **magnesium** for restorative sleep.","[""Recovery"",""Energy"",""Better Performance""]"
B-0026,Chocolate Berry Chia Pudding,Breakfast,Overnight Omega-3 Breakfast,5 minutes (plus overnight refrigeration),"{""serving_size"":""1 serving"",""list"":[{""item"":""Chia seeds"",""quantity"":""3 tbsp""},{""item"":""Milk (dairy or plant-based)"",""quantity"":""3/4 cup""},{""item"":""Cocoa powder"",""quantity"":""1 tbsp (unsweetened)""},{""item"":""Vanilla extract"",""quantity"":""1/4 tsp (optional)""},{""item"":""Honey or maple syrup"",""quantity"":""2 tsp (for sweetness)""},{""item"":""Greek yogurt"",""quantity"":""2 tbsp (optional, for extra protein and creaminess)""},{""item"":""Mixed berries"",""quantity"":""1/2 cup (e.g., raspberries, strawberries, or blueberries)""},{""item"":""Almonds or walnuts"",""quantity"":""1 tbsp, chopped (for topping)""}]}","[""step 1: Stir together chia seeds, milk, cocoa, vanilla, honey, and yogurt (optional)."",""step 2: Cover and refrigerate overnight (at least 4 hours) until thick."",""step 3: Stir well and top with mixed berries and chopped nuts.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 300 Calories, 12g Protein, 10g Fiber. Nutrient-dense, offering Omega-3s, fiber, and anti-inflammatory cocoa."",""details"":{""Calories"":""300 kcal"",""Protein"":""12 g"",""Carbs"":""30 g"",""Fiber"":""10 g"",""Fat"":""15 g"",""Saturated_Fat"":""3.5 g"",""Sugars"":""12 g"",""Sodium"":""75 mg""}}",Chia seeds are packed with **Omega-3s and ~10g fiber** to tame inflammation and aid digestion. **Magnesium in chia/cocoa/nuts** supports relaxation and healthy sleep cycles. Cocoa provides **polyphenols** with anti-inflammatory effects. Greek yogurt adds **protein and probiotics**.,"[""Better Sleep"",""Recovery"",""Energy""]"
B-0027,Veggie & Black Bean Breakfast Quesadilla,Breakfast,Fiber-Filled Morning Quesadilla,15 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Whole-grain tortilla"",""quantity"":""1 large (10-inch) or 2 smaller (taco-size)""},{""item"":""Egg whites"",""quantity"":""2 (or use 1 whole egg + 1 egg white for more flavor)""},{""item"":""Black beans"",""quantity"":""1/4 cup (cooked or canned, rinsed)""},{""item"":""Red onion"",""quantity"":""2 tbsp, finely chopped""},{""item"":""Green bell pepper"",""quantity"":""1/4 cup, diced""},{""item"":""Cheddar or Monterey Jack cheese"",""quantity"":""2 tbsp, shredded (use a modest amount for flavor; can sub with plant-based cheese if desired)""},{""item"":""Olive oil"",""quantity"":""1 tsp (for cooking)""},{""item"":""Cumin"",""quantity"":""1/4 tsp""}]}","[""step 1: Sauté onion and pepper. Stir in black beans and cumin. Scramble with egg whites/egg."",""step 2: Place scramble and cheese over half of a warmed tortilla; fold."",""step 3: Cook in a dry pan for ~2 minutes per side until golden/melted."",""step 4: Cut into wedges; serve with salsa and Greek yogurt.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 400 Calories, 20g Protein, 8g Fiber. A satisfying way to pack in protein and fiber at the start of your day."",""details"":{""Calories"":""400 kcal"",""Protein"":""20 g"",""Carbs"":""45 g"",""Fiber"":""8 g"",""Fat"":""14 g"",""Saturated_Fat"":""5 g"",""Sugars"":""6 g"",""Sodium"":""450 mg""}}",Provides **~20g protein** (egg whites + black beans) for muscle repair. **Black beans/tortilla provide ~8g fiber** for gut health and lasting energy. Greek yogurt adds **probiotics** while keeping saturated fat low. The balanced macros help **stabilize blood sugar and cortisol levels** on under-recovered days.,"[""Recovery"",""Energy"",""Better Performance""]"
S-0015,Herbed Yogurt Dip with Veggies,Snacks,Probiotic Ranch Remix,5 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Greek yogurt"",""quantity"":""1/2 cup (plain)""},{""item"":""Garlic"",""quantity"":""1 small clove, minced""},{""item"":""Dried dill"",""quantity"":""1/2 tsp (or 1 tsp fresh dill, chopped)""},{""item"":""Dried parsley"",""quantity"":""1/2 tsp (or 1 tsp fresh, chopped)""},{""item"":""Onion powder"",""quantity"":""1/4 tsp""},{""item"":""Salt and pepper"",""quantity"":""to taste (a pinch of each)""},{""item"":""Assorted raw veggies for dipping"",""quantity"":""e.g., carrot sticks, cucumber slices, bell pepper strips, celery (about 1.5 cups total)""}]}","[""step 1: Combine Greek yogurt, minced garlic, dill, parsley, and onion powder. Mix well, seasoning to taste."",""step 2: Enjoy the high-protein dip (makes about 1/2 cup) with a platter of crunchy raw vegetables.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 150 Calories, 12g Protein, 5g Fiber. Low-calorie, high-satiety snack packed with probiotics and fiber."",""details"":{""Calories"":""150 kcal"",""Protein"":""12 g"",""Carbs"":""18 g"",""Fiber"":""5 g"",""Fat"":""2 g"",""Saturated_Fat"":""1 g"",""Sugars"":""10 g"",""Sodium"":""150 mg""}}","Greek yogurt provides **~12g protein and probiotics** that reinforce the gut and aid recovery. Crunchy vegetables contribute vitamins, hydration, and **fiber**. **Garlic adds allicin** to bolster immunity. **Blood-sugar friendly** profile provides steady energy and prevents afternoon crashes.","[""Better Performance"",""Recovery"",""Energy""]"
S-0016,Matcha Coconut Energy Balls,Snacks,Antioxidant Green Tea Bites,15 minutes (plus 30 min chilling),"{""serving_size"":""2 balls (Recipe makes ~6 balls)"",""list"":[{""item"":""Rolled oats"",""quantity"":""1/2 cup""},{""item"":""Almond butter"",""quantity"":""2 tbsp (or cashew butter)""},{""item"":""Protein powder"",""quantity"":""1 scoop (~20 g) vanilla or unflavored""},{""item"":""Honey"",""quantity"":""1 tbsp (acts as binder and sweetener)""},{""item"":""Matcha green tea powder"",""quantity"":""1 tsp (culinary grade)""},{""item"":""Shredded unsweetened coconut"",""quantity"":""2 tbsp (plus extra for rolling)""},{""item"":""Chia seeds"",""quantity"":""1 tsp (adds crunch, omega-3s, and fiber)""},{""item"":""Water"",""quantity"":""1–2 tsp, if needed to bind""}]}","[""step 1: Mix oats, powders, coconut, and chia. Add almond butter and honey; mix thoroughly to form a thick dough."",""step 2: Roll into ~6 bite-sized balls (opt. coat in coconut)."",""step 3: Refrigerate for at least 30 minutes to firm up."",""step 4: Enjoy 1–2 balls per snack; keep leftovers refrigerated.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 220 Calories, 10g Protein, 4g Fiber. Gentle pick-me-up with complex carbs and anti-inflammatory compounds."",""details"":{""Calories"":""220 kcal"",""Protein"":""10 g"",""Carbs"":""20 g"",""Fiber"":""4 g"",""Fat"":""11 g"",""Saturated_Fat"":""4 g"",""Sugars"":""8 g"",""Sodium"":""75 mg""}}","**Matcha's EGCG antioxidant** improves focus; **slow-release caffeine** offers steady alertness without jitters. Provides **~10g protein** and complex carbs for recovery. Coconut and chia add **omega-3s** and fats with **anti-inflammatory properties**. **Fiber** stabilizes blood sugar, supporting steady performance.","[""Energy"",""Better Performance"",""Recovery""]"
S-0017,Cherry Almond Recovery Shake,Snacks,Antioxidant Recovery Shake,5 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Tart cherry juice"",""quantity"":""1/2 cup (100% unsweetened, or use 1 cup frozen tart cherries)""},{""item"":""Almond milk"",""quantity"":""1/2 cup (unsweetened)""},{""item"":""Greek yogurt"",""quantity"":""1/4 cup (adds protein and probiotics)""},{""item"":""Almond butter"",""quantity"":""1 tbsp""},{""item"":""Protein powder (optional)"",""quantity"":""1/2 scoop (~10 g protein; vanilla flavor works well)""},{""item"":""Flaxseed"",""quantity"":""1 tsp (ground, for omega-3 and fiber)""},{""item"":""Cinnamon"",""quantity"":""a pinch (optional, for flavor and blood sugar control)""},{""item"":""Ice"",""quantity"":""a few cubes (if using juice rather than frozen fruit)""}]}","[""step 1: Add all ingredients (cherry juice, milk, yogurt, almond butter, powder (opt), flaxseed, cinnamon, ice) to the blender."",""step 2: Blend on high until smooth and creamy. Adjust with liquid/ice if needed."",""step 3: Pour and enjoy cold immediately.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 250 Calories, 15g Protein, 4g Fiber. Specialized post-workout fuel with natural melatonin and anti-inflammatory compounds."",""details"":{""Calories"":""250 kcal"",""Protein"":""15 g"",""Carbs"":""30 g"",""Fiber"":""4 g"",""Fat"":""10 g"",""Saturated_Fat"":""2.5 g"",""Sugars"":""18 g"",""Sodium"":""100 mg""}}","**Tart cherries anthocyanins reduce muscle soreness** and strength loss. Supplies **~15g protein** and carbs for glycogen/muscle repair. Cherries are a natural source of **melatonin**, potentially assisting sleep quality. Flaxseed adds **omega-3 fatty acids** to fight inflammation, and yogurt provides **probiotics**.","[""Recovery"",""Better Sleep"",""Energy""]"
S-0018,Turmeric Ginger Bone Broth (Sip),Snacks,Warm Anti-Inflammatory Elixir,5 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Bone broth (chicken or beef)"",""quantity"":""1 cup (choose a low-sodium, high-collagen variety)""},{""item"":""Fresh ginger"",""quantity"":""3–4 slices (or 1/4 tsp ground ginger)""},{""item"":""Ground turmeric"",""quantity"":""1/4 tsp""},{""item"":""Black pepper"",""quantity"":""pinch (enhances turmeric absorption)""},{""item"":""Lemon juice"",""quantity"":""1 tsp (optional, for taste and vitamin C)""},{""item"":""Salt"",""quantity"":""to taste (if needed, bone broth is usually salted)""}]}","[""step 1: Heat bone broth with ginger slices to a gentle simmer for 3–5 minutes to infuse."",""step 2: Turn off heat; stir in turmeric and a pinch of black pepper (boosts absorption)."",""step 3: Strain (opt); add lemon (opt). Sip slowly while warm.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 40 Calories, 8g Protein, 1g Carbs. Functional drink rich in collagen and anti-inflammatory spices."",""details"":{""Calories"":""40 kcal"",""Protein"":""8 g"",""Carbs"":""1 g"",""Fiber"":""0 g"",""Fat"":""1 g"",""Saturated_Fat"":""0.5 g"",""Sugars"":""0 g"",""Sodium"":""150 mg""}}","Bone broth supplies **collagen protein (~8g)** for tissue healing and **glycine** for relaxation and better sleep latency. Enhanced with **turmeric/ginger, a potent anti-inflammatory duo** that reduces muscle soreness. **Black pepper boosts curcumin absorption**. Promotes recovery and better sleep.","[""Recovery"",""Better Sleep"",""Better Performance""]"
S-0019,Sleepytime Protein Hot Cocoa,Snacks,Evening Cocoa with Benefits,5 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Milk"",""quantity"":""1 cup (dairy or fortified almond milk; dairy has more tryptophan for sleep)""},{""item"":""Unsweetened cocoa powder"",""quantity"":""1 tbsp""},{""item"":""Collagen peptide powder"",""quantity"":""1 scoop (~10 g protein, optional; it dissolves easily)""},{""item"":""Honey"",""quantity"":""1 tsp (or to taste; or use stevia for no added sugar)""},{""item"":""Vanilla extract"",""quantity"":""1/8 tsp (a couple drops, optional)""},{""item"":""Cinnamon"",""quantity"":""a pinch (optional, for flavor)""}]}","[""step 1: Gently heat milk until steaming (avoid boiling)."",""step 2: Whisk in cocoa and collagen powder (opt) until dissolved."",""step 3: Stir in honey, vanilla, and cinnamon."",""step 4: Sip slowly about 30–60 minutes before bed.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 170 Calories, 12g Protein, 18g Carbs. Low-sugar bedtime snack supporting muscle recovery and stable blood sugar."",""details"":{""Calories"":""170 kcal"",""Protein"":""12 g"",""Carbs"":""18 g"",""Fiber"":""2 g"",""Fat"":""6 g"",""Saturated_Fat"":""4 g"",""Sugars"":""15 g"",""Sodium"":""100 mg""}}","Provides **~12g protein (collagen/milk)** for overnight muscle repair. Warm milk and cocoa contain **tryptophan and magnesium** that promote relaxation and enhance sleep quality. **Low glycemic load** helps **stabilize blood sugar**, preventing sleep disturbances. Collagen peptides are **gut-friendly**.","[""Better Sleep"",""Recovery"",""Energy""]"
S-0020,Crispy Tofu Bites with Chili Dip,Snacks,Plant Protein Popcorn “Chicken”,20 minutes,"{""serving_size"":""1 serving"",""list"":[{""item"":""Firm tofu"",""quantity"":""4 oz (about 1/4 of a typical block), pressed to remove water""},{""item"":""Whole wheat flour or cornstarch"",""quantity"":""2 tbsp (for coating)""},{""item"":""Garlic powder"",""quantity"":""1/4 tsp""},{""item"":""Paprika"",""quantity"":""1/4 tsp""},{""item"":""Salt and pepper"",""quantity"":""a pinch of each""},{""item"":""Olive oil"",""quantity"":""2 tsp (for baking or pan-frying)""},{""item"":""Simple Chili Yogurt Dip: Greek yogurt"",""quantity"":""2 tbsp""},{""item"":""Simple Chili Yogurt Dip: hot sauce"",""quantity"":""1 tsp (or to taste)""}]}","[""step 1: Cut pressed tofu into cubes; toss with flour/cornstarch and spices."",""step 2: Bake at 400°F for ~15 mins (flipping) or pan-fry until crispy."",""step 3: Mix Greek yogurt, hot sauce, lime, and salt for a high-protein dip."",""step 4: Enjoy tofu bites warm, dunking into the dip.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 200 Calories, 14g Protein, 2g Fiber. Savory, high-protein snack for recovery without the heavy fat of frying."",""details"":{""Calories"":""200 kcal"",""Protein"":""14 g"",""Carbs"":""16 g"",""Fiber"":""2 g"",""Fat"":""8 g"",""Saturated_Fat"":""2.5 g"",""Sugars"":""4 g"",""Sodium"":""150 mg""}}",Tofu provides **~14g complete plant protein** and is rich in **calcium/iron** (key for muscle function/energy). **Greek yogurt dip adds extra protein/probiotics**. Chili **stimulates metabolism/endorphins** for a pick-me-up. Light preparation and high protein/low-carb profile ensures steady energy.,"[""Recovery"",""Better Performance"",""Energy""]"
S-0021,Edamame Avocado Dip,Snacks,High-Protein Green Hummus,10 minutes,"{""serving_size"":""1 serving (for 1/2 of the batch, not including dippers)"",""list"":[{""item"":""Edamame (soybeans)"",""quantity"":""1/2 cup (cooked and shelled, can use frozen edamame thawed)""},{""item"":""Avocado"",""quantity"":""1/4 of a large avocado""},{""item"":""Greek yogurt"",""quantity"":""2 tbsp (plain)""},{""item"":""Garlic"",""quantity"":""1 clove, minced""},{""item"":""Lemon juice"",""quantity"":""1 tbsp (fresh)""},{""item"":""Fresh cilantro or parsley"",""quantity"":""2 tbsp""},{""item"":""Cumin"",""quantity"":""1/4 tsp""},{""item"":""Salt"",""quantity"":""a pinch (to taste)""}]}","[""step 1: Blend edamame, avocado, yogurt, garlic, lemon juice, herbs, cumin, and salt until smooth."",""step 2: Add olive oil (opt); blend; add water if too thick."",""step 3: Taste and adjust seasoning/lemon as needed."",""step 4: Serve the dip with fresh veggie sticks or crackers.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 180 Calories, 9g Protein, 5g Fiber. A green super-dip high in plant protein, healthy fats, and magnesium/potassium."",""details"":{""Calories"":""180 kcal"",""Protein"":""9 g"",""Carbs"":""14 g"",""Fiber"":""5 g"",""Fat"":""9 g"",""Saturated_Fat"":""2.5 g"",""Sugars"":""4 g"",""Sodium"":""150 mg""}}","Edamame provides **~9g complete plant protein** for muscle repair. **Avocado adds healthy fats and potassium/magnesium**, which support better sleep. Greek yogurt adds **probiotics**. **Fiber (~5g)** stabilizes blood sugar. High protein/low refined carbs make it **ideal for recovery and energy stability**.","[""Recovery"",""Energy"",""Better Performance""]"
S-0022,Smoked Salmon Cucumber Bites,Snacks,Omega-3 Protein Bites,5 minutes,"{""serving_size"":""1 serving (~6 bites)"",""list"":[{""item"":""Smoked salmon"",""quantity"":""2 oz (about 2 slices)""},{""item"":""Cucumber"",""quantity"":""1 medium, cut into 1/2-inch thick rounds""},{""item"":""Creamy cottage cheese or Greek yogurt"",""quantity"":""2 tbsp (cottage cheese curds or thick yogurt to dollop)""},{""item"":""Fresh dill"",""quantity"":""for garnish (optional)""},{""item"":""Black pepper"",""quantity"":""a pinch""},{""item"":""Lemon zest"",""quantity"":""a pinch (optional, adds zing)""}]}","[""step 1: Lay out cucumber rounds (pat dry)."",""step 2: Dollop cottage cheese/yogurt; top with torn smoked salmon."",""step 3: Garnish with black pepper, lemon zest, and dill."",""step 4: Enjoy immediately for best crunch.""]","{""serving_unit"":""per 1 serving"",""summary"":""Approx 150 Calories, 14g Protein, 1g Fiber. Low-carb, high-satiety snack rich in Omega-3s and Vitamin D."",""details"":{""Calories"":""150 kcal"",""Protein"":""14 g"",""Carbs"":""6 g"",""Fiber"":""1 g"",""Fat"":""7 g"",""Saturated_Fat"":""3 g"",""Sugars"":""4 g"",""Sodium"":""600 mg""}}","Salmon is loaded with **anti-inflammatory Omega-3s (DHA/EPA)** to support muscle recovery and improve HRV. Provides **~14g protein in ~150 calories** for muscle repair and satiety. Greek yogurt/cottage cheese adds extra **protein/probiotics**. **Protein/fat keep blood sugar stable**, avoiding energy slumps.","[""Recovery"",""Better Performance"",""Energy""]"
